stock_id,date,product_name,product_category,unit_sold,price,cost,stock_available
DQ-M-STED,5/30/2024,Set Tulis Eksekutif DQLab,Merchandise,47,299850,209850,120
DQ-E-PMD,5/30/2024,Printer Mini DQLab,Elektronik,24,599850,524850,96
DQ-PM-PKD,5/30/2024,Papan Klip DQLab,Perlengkapan Meja,9,374850,134850,67
DQ-E-LMD,5/30/2024,Label Maker DQLab,Elektronik,18,299850,224850,91
DQ-AT-TRD,5/30/2024,Tipe-X Roller DQLab,Alat Tulis,138,44850,29850,179
DQ-PM-SBD,5/30/2024,Staples + Box DQLab,Perlengkapan Meja,46,74850,59850,62
DQ-E-PLD,5/30/2024,Powerbank Logo DQLab,Elektronik,20,299850,269850,50
DQ-P-LCD,5/30/2024,Lakban + Cutter DQLab,Pengemasan,80,134850,119850,109
DQ-E-TMD,5/30/2024,Timbangan Mini DQLab,Elektronik,26,224850,179850,61
DQ-M-BAD,5/31/2024,Buku Agenda DQLab,Merchandise,140,239850,149850,217
DQ-M-TLD,5/31/2024,Termos Logo DQLab,Merchandise,71,194850,149850,166
DQ-M-DKD,5/31/2024,Dompet Kartu DQLab,Merchandise,12,149850,119850,36
DQ-E-EKD,5/31/2024,Earphone Kantor DQLab,Elektronik,461,224850,104850,555
DQ-M-BMD,5/31/2024,Botol Minum DQLab,Merchandise,51,239850,179850,139
DQ-KC-KND,5/31/2024,Kartu Nama DQLab,Kertas & Cetak,30,104850,59850,125
DQ-AT-PMD,5/31/2024,Pulpen Metal DQLab,Alat Tulis,32,164850,149850,55
DQ-O-KSD,5/31/2024,Kotak Serbaguna DQLab,Organisasi,55,224850,164850,91
DQ-KC-LND,5/31/2024,Label Nama DQLab,Kertas & Cetak,21,164850,89850,70
DQ-M-MCD,5/31/2024,Mousepad Custom DQLab,Merchandise,26,89850,59850,93
DQ-M-MCD,5/31/2024,Mousepad Custom DQLab,Merchandise,26,89850,59850,93
DQ-AT-SPD,5/31/2024,Set Pulpen DQLab,Alat Tulis,33,149850,44850,70
DQ-M-STED,5/31/2024,Set Tulis Eksekutif DQLab,Merchandise,33,299850,209850,68
DQ-E-PMD,5/31/2024,Printer Mini DQLab,Elektronik,269,599850,524850,341
DQ-E-LMD,5/31/2024,Label Maker DQLab,Elektronik,11,299850,224850,86
DQ-AT-TRD,5/31/2024,Tipe-X Roller DQLab,Alat Tulis,156,44850,29850,190
DQ-E-STD,5/31/2024,Stempel + Tinta DQLab,Elektronik,27,374850,314850,39
DQ-PM-SBD,5/31/2024,Staples + Box DQLab,Perlengkapan Meja,53,74850,59850,134
DQ-E-PLD,5/31/2024,Powerbank Logo DQLab,Elektronik,68,299850,269850,121
DQ-P-LCD,5/31/2024,Lakban + Cutter DQLab,Pengemasan,122,134850,119850,173
DQ-KC-KUD,5/31/2024,Kartu Ucapan DQLab,Kertas & Cetak,14,119850,59850,29
DQ-KC-KUD,5/31/2024,Kartu Ucapan DQLab,Kertas & Cetak,14,119850,59850,29
DQ-M-BAD,6/1/2024,Buku Agenda DQLab,Merchandise,59,239850,149850,107
DQ-M-TLD,6/1/2024,Termos Logo DQLab,Merchandise,37,194850,149850,98
DQ-E-EKD,6/1/2024,Earphone Kantor DQLab,Elektronik,325,224850,104850,357
DQ-M-BMD,6/1/2024,Botol Minum DQLab,Merchandise,91,239850,179850,189
DQ-KC-KND,6/1/2024,Kartu Nama DQLab,Kertas & Cetak,116,104850,59850,175
DQ-AT-PMD,6/1/2024,Pulpen Metal DQLab,Alat Tulis,28,164850,149850,80
DQ-O-KSD,6/1/2024,Kotak Serbaguna DQLab,Organisasi,5,224850,164850,33
DQ-KC-LND,6/1/2024,Label Nama DQLab,Kertas & Cetak,8,164850,89850,86
DQ-M-MCD,6/1/2024,Mousepad Custom DQLab,Merchandise,19,89850,59850,79
DQ-M-MCD,6/1/2024,Mousepad Custom DQLab,Merchandise,19,89850,59850,79
DQ-AT-SPD,6/1/2024,Set Pulpen DQLab,Alat Tulis,32,149850,44850,52
DQ-M-STED,6/1/2024,Set Tulis Eksekutif DQLab,Merchandise,9,299850,209850,30
DQ-E-PMD,6/1/2024,Printer Mini DQLab,Elektronik,57,599850,524850,140
DQ-E-LMD,6/1/2024,Label Maker DQLab,Elektronik,5,299850,224850,22
DQ-AT-TRD,6/1/2024,Tipe-X Roller DQLab,Alat Tulis,88,44850,29850,121
DQ-E-STD,6/1/2024,Stempel + Tinta DQLab,Elektronik,43,374850,314850,93
DQ-PM-SBD,6/1/2024,Staples + Box DQLab,Perlengkapan Meja,66,74850,59850,111
DQ-E-PLD,6/1/2024,Powerbank Logo DQLab,Elektronik,60,299850,269850,154
DQ-P-LCD,6/1/2024,Lakban + Cutter DQLab,Pengemasan,55,134850,119850,136
DQ-M-TLD,6/1/2024,Tumbler Logo DQLab,Merchandise,11,194850,164850,75
DQ-E-SMD,6/1/2024,Speaker Mini DQLab,Elektronik,32,389850,314850,50
DQ-KC-KUD,6/1/2024,Kartu Ucapan DQLab,Kertas & Cetak,10,119850,59850,66
DQ-KC-KUD,6/1/2024,Kartu Ucapan DQLab,Kertas & Cetak,10,119850,59850,66
DQ-M-BAD,6/2/2024,Buku Agenda DQLab,Merchandise,151,239850,149850,175
DQ-M-TLD,6/2/2024,Termos Logo DQLab,Merchandise,42,194850,149850,99
DQ-BC-NAD,6/2/2024,Notebook A5 DQLab,Buku Catatan,12,194850,149850,103
DQ-M-DKD,6/2/2024,Dompet Kartu DQLab,Merchandise,10,149850,119850,61
DQ-E-EKD,6/2/2024,Earphone Kantor DQLab,Elektronik,146,224850,104850,215
DQ-M-BMD,6/2/2024,Botol Minum DQLab,Merchandise,176,239850,179850,269
DQ-KC-KND,6/2/2024,Kartu Nama DQLab,Kertas & Cetak,105,104850,59850,184
DQ-AT-PMD,6/2/2024,Pulpen Metal DQLab,Alat Tulis,33,164850,149850,54
DQ-O-KSD,6/2/2024,Kotak Serbaguna DQLab,Organisasi,20,224850,164850,31
DQ-KC-LND,6/2/2024,Label Nama DQLab,Kertas & Cetak,64,164850,89850,80
DQ-M-MCD,6/2/2024,Mousepad Custom DQLab,Merchandise,16,89850,59850,105
DQ-M-MCD,6/2/2024,Mousepad Custom DQLab,Merchandise,16,89850,59850,105
DQ-AT-SPD,6/2/2024,Set Pulpen DQLab,Alat Tulis,89,149850,44850,101
DQ-M-STED,6/2/2024,Set Tulis Eksekutif DQLab,Merchandise,97,299850,209850,109
DQ-E-PMD,6/2/2024,Printer Mini DQLab,Elektronik,73,599850,524850,109
DQ-PM-PKD,6/2/2024,Papan Klip DQLab,Perlengkapan Meja,4,374850,134850,53
DQ-O-MED,6/2/2024,Map Eksklusif DQLab,Organisasi,1,299850,209850,43
DQ-E-LMD,6/2/2024,Label Maker DQLab,Elektronik,26,299850,224850,36
DQ-AT-TRD,6/2/2024,Tipe-X Roller DQLab,Alat Tulis,160,44850,29850,177
DQ-PM-SBD,6/2/2024,Staples + Box DQLab,Perlengkapan Meja,67,74850,59850,108
DQ-E-PLD,6/2/2024,Powerbank Logo DQLab,Elektronik,118,299850,269850,175
DQ-P-LCD,6/2/2024,Lakban + Cutter DQLab,Pengemasan,197,134850,119850,210
DQ-E-TMD,6/2/2024,Timbangan Mini DQLab,Elektronik,3,224850,179850,82
DQ-M-TLD,6/2/2024,Tumbler Logo DQLab,Merchandise,2,194850,164850,30
DQ-E-SMD,6/2/2024,Speaker Mini DQLab,Elektronik,9,389850,314850,50
DQ-M-BAD,6/3/2024,Buku Agenda DQLab,Merchandise,170,239850,149850,188
DQ-M-TLD,6/3/2024,Termos Logo DQLab,Merchandise,72,194850,149850,93
DQ-M-DKD,6/3/2024,Dompet Kartu DQLab,Merchandise,20,149850,119850,40
DQ-E-EKD,6/3/2024,Earphone Kantor DQLab,Elektronik,191,224850,104850,246
DQ-M-BMD,6/3/2024,Botol Minum DQLab,Merchandise,49,239850,179850,74
DQ-KC-KND,6/3/2024,Kartu Nama DQLab,Kertas & Cetak,183,104850,59850,193
DQ-AT-PMD,6/3/2024,Pulpen Metal DQLab,Alat Tulis,55,164850,149850,127
DQ-O-KSD,6/3/2024,Kotak Serbaguna DQLab,Organisasi,108,224850,164850,138
DQ-KC-LND,6/3/2024,Label Nama DQLab,Kertas & Cetak,53,164850,89850,92
DQ-M-MCD,6/3/2024,Mousepad Custom DQLab,Merchandise,5,89850,59850,27
DQ-M-MCD,6/3/2024,Mousepad Custom DQLab,Merchandise,5,89850,59850,27
DQ-AT-SPD,6/3/2024,Set Pulpen DQLab,Alat Tulis,61,149850,44850,104
DQ-M-STED,6/3/2024,Set Tulis Eksekutif DQLab,Merchandise,111,299850,209850,124
DQ-E-PMD,6/3/2024,Printer Mini DQLab,Elektronik,165,599850,524850,202
DQ-E-KBD,6/3/2024,Kalkulator Besar DQLab,Elektronik,15,149850,104850,83
DQ-E-LMD,6/3/2024,Label Maker DQLab,Elektronik,29,299850,224850,65
DQ-AT-TRD,6/3/2024,Tipe-X Roller DQLab,Alat Tulis,233,44850,29850,311
DQ-E-STD,6/3/2024,Stempel + Tinta DQLab,Elektronik,10,374850,314850,44
DQ-PM-SBD,6/3/2024,Staples + Box DQLab,Perlengkapan Meja,94,74850,59850,106
DQ-E-PLD,6/3/2024,Powerbank Logo DQLab,Elektronik,65,299850,269850,142
DQ-P-LCD,6/3/2024,Lakban + Cutter DQLab,Pengemasan,400,134850,119850,434
DQ-E-TMD,6/3/2024,Timbangan Mini DQLab,Elektronik,19,224850,179850,48
DQ-M-TLD,6/3/2024,Tumbler Logo DQLab,Merchandise,18,194850,164850,61
DQ-E-SMD,6/3/2024,Speaker Mini DQLab,Elektronik,7,389850,314850,42
DQ-M-BAD,6/4/2024,Buku Agenda DQLab,Merchandise,190,239850,149850,204
DQ-M-TLD,6/4/2024,Termos Logo DQLab,Merchandise,154,194850,149850,224
DQ-M-DKD,6/4/2024,Dompet Kartu DQLab,Merchandise,33,149850,119850,51
DQ-E-EKD,6/4/2024,Earphone Kantor DQLab,Elektronik,231,224850,104850,290
DQ-M-BMD,6/4/2024,Botol Minum DQLab,Merchandise,105,239850,179850,120
DQ-KC-KND,6/4/2024,Kartu Nama DQLab,Kertas & Cetak,248,104850,59850,340
DQ-AT-PMD,6/4/2024,Pulpen Metal DQLab,Alat Tulis,33,164850,149850,102
DQ-O-KSD,6/4/2024,Kotak Serbaguna DQLab,Organisasi,135,224850,164850,188
DQ-KC-LND,6/4/2024,Label Nama DQLab,Kertas & Cetak,102,164850,89850,122
DQ-M-MCD,6/4/2024,Mousepad Custom DQLab,Merchandise,17,89850,59850,92
DQ-M-MCD,6/4/2024,Mousepad Custom DQLab,Merchandise,17,89850,59850,92
DQ-AT-SPD,6/4/2024,Set Pulpen DQLab,Alat Tulis,4,149850,44850,60
DQ-M-STED,6/4/2024,Set Tulis Eksekutif DQLab,Merchandise,27,299850,209850,109
DQ-E-PMD,6/4/2024,Printer Mini DQLab,Elektronik,167,599850,524850,261
DQ-PM-PKD,6/4/2024,Papan Klip DQLab,Perlengkapan Meja,10,374850,134850,107
DQ-E-LMD,6/4/2024,Label Maker DQLab,Elektronik,46,299850,224850,141
DQ-AT-TRD,6/4/2024,Tipe-X Roller DQLab,Alat Tulis,158,44850,29850,170
DQ-E-STD,6/4/2024,Stempel + Tinta DQLab,Elektronik,3,374850,314850,88
DQ-PM-SBD,6/4/2024,Staples + Box DQLab,Perlengkapan Meja,13,74850,59850,52
DQ-E-PLD,6/4/2024,Powerbank Logo DQLab,Elektronik,133,299850,269850,232
DQ-P-LCD,6/4/2024,Lakban + Cutter DQLab,Pengemasan,505,134850,119850,535
DQ-E-TMD,6/4/2024,Timbangan Mini DQLab,Elektronik,24,224850,179850,61
DQ-E-SMD,6/4/2024,Speaker Mini DQLab,Elektronik,56,389850,314850,155
DQ-KC-KUD,6/4/2024,Kartu Ucapan DQLab,Kertas & Cetak,7,119850,59850,78
DQ-KC-KUD,6/4/2024,Kartu Ucapan DQLab,Kertas & Cetak,7,119850,59850,78
DQ-M-BAD,6/5/2024,Buku Agenda DQLab,Merchandise,70,239850,149850,112
DQ-M-TLD,6/5/2024,Termos Logo DQLab,Merchandise,61,194850,149850,155
DQ-E-EKD,6/5/2024,Earphone Kantor DQLab,Elektronik,240,224850,104850,284
DQ-M-BMD,6/5/2024,Botol Minum DQLab,Merchandise,62,239850,179850,123
DQ-KC-KND,6/5/2024,Kartu Nama DQLab,Kertas & Cetak,158,104850,59850,201
DQ-AT-PMD,6/5/2024,Pulpen Metal DQLab,Alat Tulis,38,164850,149850,88
DQ-O-KSD,6/5/2024,Kotak Serbaguna DQLab,Organisasi,123,224850,164850,183
DQ-KC-LND,6/5/2024,Label Nama DQLab,Kertas & Cetak,8,164850,89850,64
DQ-M-MCD,6/5/2024,Mousepad Custom DQLab,Merchandise,28,89850,59850,119
DQ-M-MCD,6/5/2024,Mousepad Custom DQLab,Merchandise,28,89850,59850,119
DQ-AT-SPD,6/5/2024,Set Pulpen DQLab,Alat Tulis,21,149850,44850,88
DQ-M-STED,6/5/2024,Set Tulis Eksekutif DQLab,Merchandise,46,299850,209850,130
DQ-E-PMD,6/5/2024,Printer Mini DQLab,Elektronik,89,599850,524850,155
DQ-PM-PKD,6/5/2024,Papan Klip DQLab,Perlengkapan Meja,2,374850,134850,34
DQ-E-LMD,6/5/2024,Label Maker DQLab,Elektronik,7,299850,224850,64
DQ-AT-TRD,6/5/2024,Tipe-X Roller DQLab,Alat Tulis,89,44850,29850,120
DQ-E-STD,6/5/2024,Stempel + Tinta DQLab,Elektronik,22,374850,314850,48
DQ-PM-SBD,6/5/2024,Staples + Box DQLab,Perlengkapan Meja,44,74850,59850,122
DQ-E-PLD,6/5/2024,Powerbank Logo DQLab,Elektronik,24,299850,269850,44
DQ-P-LCD,6/5/2024,Lakban + Cutter DQLab,Pengemasan,144,134850,119850,168
DQ-E-TMD,6/5/2024,Timbangan Mini DQLab,Elektronik,15,224850,179850,59
DQ-E-SMD,6/5/2024,Speaker Mini DQLab,Elektronik,7,389850,314850,49
DQ-KC-KUD,6/5/2024,Kartu Ucapan DQLab,Kertas & Cetak,14,119850,59850,107
DQ-KC-KUD,6/5/2024,Kartu Ucapan DQLab,Kertas & Cetak,14,119850,59850,107
DQ-M-BAD,6/6/2024,Buku Agenda DQLab,Merchandise,42,239850,149850,67
DQ-M-TLD,6/6/2024,Termos Logo DQLab,Merchandise,54,194850,149850,97
DQ-M-DKD,6/6/2024,Dompet Kartu DQLab,Merchandise,23,149850,119850,98
DQ-E-EKD,6/6/2024,Earphone Kantor DQLab,Elektronik,214,224850,104850,263
DQ-M-BMD,6/6/2024,Botol Minum DQLab,Merchandise,88,239850,179850,125
DQ-KC-KND,6/6/2024,Kartu Nama DQLab,Kertas & Cetak,18,104850,59850,74
DQ-AT-PMD,6/6/2024,Pulpen Metal DQLab,Alat Tulis,10,164850,149850,58
DQ-O-KSD,6/6/2024,Kotak Serbaguna DQLab,Organisasi,10,224850,164850,89
DQ-KC-LND,6/6/2024,Label Nama DQLab,Kertas & Cetak,47,164850,89850,129
DQ-M-MCD,6/6/2024,Mousepad Custom DQLab,Merchandise,7,89850,59850,36
DQ-M-MCD,6/6/2024,Mousepad Custom DQLab,Merchandise,7,89850,59850,36
DQ-AT-SPD,6/6/2024,Set Pulpen DQLab,Alat Tulis,11,149850,44850,21
DQ-M-STED,6/6/2024,Set Tulis Eksekutif DQLab,Merchandise,131,299850,209850,212
DQ-E-PMD,6/6/2024,Printer Mini DQLab,Elektronik,103,599850,524850,199
DQ-E-LMD,6/6/2024,Label Maker DQLab,Elektronik,3,299850,224850,75
DQ-AT-TRD,6/6/2024,Tipe-X Roller DQLab,Alat Tulis,41,44850,29850,117
DQ-E-STD,6/6/2024,Stempel + Tinta DQLab,Elektronik,25,374850,314850,38
DQ-PM-SBD,6/6/2024,Staples + Box DQLab,Perlengkapan Meja,83,74850,59850,150
DQ-E-PLD,6/6/2024,Powerbank Logo DQLab,Elektronik,120,299850,269850,154
DQ-P-LCD,6/6/2024,Lakban + Cutter DQLab,Pengemasan,80,134850,119850,136
DQ-E-TMD,6/6/2024,Timbangan Mini DQLab,Elektronik,4,224850,179850,51
DQ-M-TLD,6/6/2024,Tumbler Logo DQLab,Merchandise,18,194850,164850,42
DQ-E-SMD,6/6/2024,Speaker Mini DQLab,Elektronik,26,389850,314850,98
DQ-M-BAD,6/7/2024,Buku Agenda DQLab,Merchandise,103,239850,149850,133
DQ-M-TLD,6/7/2024,Termos Logo DQLab,Merchandise,53,194850,149850,119
DQ-E-EKD,6/7/2024,Earphone Kantor DQLab,Elektronik,195,224850,104850,257
DQ-M-BMD,6/7/2024,Botol Minum DQLab,Merchandise,21,239850,179850,76
DQ-KC-KND,6/7/2024,Kartu Nama DQLab,Kertas & Cetak,55,104850,59850,78
DQ-AT-PMD,6/7/2024,Pulpen Metal DQLab,Alat Tulis,28,164850,149850,113
DQ-O-KSD,6/7/2024,Kotak Serbaguna DQLab,Organisasi,10,224850,164850,36
DQ-KC-LND,6/7/2024,Label Nama DQLab,Kertas & Cetak,49,164850,89850,97
DQ-M-MCD,6/7/2024,Mousepad Custom DQLab,Merchandise,20,89850,59850,38
DQ-M-MCD,6/7/2024,Mousepad Custom DQLab,Merchandise,20,89850,59850,38
DQ-AT-SPD,6/7/2024,Set Pulpen DQLab,Alat Tulis,1,149850,44850,87
DQ-M-STED,6/7/2024,Set Tulis Eksekutif DQLab,Merchandise,36,299850,209850,124
DQ-E-PMD,6/7/2024,Printer Mini DQLab,Elektronik,174,599850,524850,265
DQ-E-LMD,6/7/2024,Label Maker DQLab,Elektronik,10,299850,224850,25
DQ-AT-TRD,6/7/2024,Tipe-X Roller DQLab,Alat Tulis,80,44850,29850,112
DQ-E-STD,6/7/2024,Stempel + Tinta DQLab,Elektronik,11,374850,314850,79
DQ-PM-SBD,6/7/2024,Staples + Box DQLab,Perlengkapan Meja,31,74850,59850,86
DQ-P-LCD,6/7/2024,Lakban + Cutter DQLab,Pengemasan,75,134850,119850,122
DQ-E-TMD,6/7/2024,Timbangan Mini DQLab,Elektronik,18,224850,179850,41
DQ-KC-KUD,6/7/2024,Kartu Ucapan DQLab,Kertas & Cetak,8,119850,59850,89
DQ-KC-KUD,6/7/2024,Kartu Ucapan DQLab,Kertas & Cetak,8,119850,59850,89
DQ-M-BAD,6/8/2024,Buku Agenda DQLab,Merchandise,88,239850,149850,159
DQ-M-TLD,6/8/2024,Termos Logo DQLab,Merchandise,69,194850,149850,113
DQ-BC-NAD,6/8/2024,Notebook A5 DQLab,Buku Catatan,10,194850,149850,38
DQ-M-DKD,6/8/2024,Dompet Kartu DQLab,Merchandise,12,149850,119850,51
DQ-E-EKD,6/8/2024,Earphone Kantor DQLab,Elektronik,273,224850,104850,360
DQ-M-BMD,6/8/2024,Botol Minum DQLab,Merchandise,47,239850,179850,140
DQ-KC-KND,6/8/2024,Kartu Nama DQLab,Kertas & Cetak,59,104850,59850,93
DQ-AT-PMD,6/8/2024,Pulpen Metal DQLab,Alat Tulis,3,164850,149850,52
DQ-O-KSD,6/8/2024,Kotak Serbaguna DQLab,Organisasi,50,224850,164850,147
DQ-KC-LND,6/8/2024,Label Nama DQLab,Kertas & Cetak,34,164850,89850,57
DQ-M-MCD,6/8/2024,Mousepad Custom DQLab,Merchandise,12,89850,59850,47
DQ-M-MCD,6/8/2024,Mousepad Custom DQLab,Merchandise,12,89850,59850,47
DQ-AT-SPD,6/8/2024,Set Pulpen DQLab,Alat Tulis,24,149850,44850,120
DQ-M-STED,6/8/2024,Set Tulis Eksekutif DQLab,Merchandise,87,299850,209850,118
DQ-E-PMD,6/8/2024,Printer Mini DQLab,Elektronik,146,599850,524850,203
DQ-PM-PKD,6/8/2024,Papan Klip DQLab,Perlengkapan Meja,13,374850,134850,105
DQ-E-LMD,6/8/2024,Label Maker DQLab,Elektronik,7,299850,224850,67
DQ-AT-TRD,6/8/2024,Tipe-X Roller DQLab,Alat Tulis,139,44850,29850,151
DQ-E-STD,6/8/2024,Stempel + Tinta DQLab,Elektronik,14,374850,314850,65
DQ-PM-SBD,6/8/2024,Staples + Box DQLab,Perlengkapan Meja,43,74850,59850,71
DQ-E-PLD,6/8/2024,Powerbank Logo DQLab,Elektronik,21,299850,269850,103
DQ-P-LCD,6/8/2024,Lakban + Cutter DQLab,Pengemasan,147,134850,119850,184
DQ-E-TMD,6/8/2024,Timbangan Mini DQLab,Elektronik,1,224850,179850,94
DQ-M-TLD,6/8/2024,Tumbler Logo DQLab,Merchandise,27,194850,164850,81
DQ-E-SMD,6/8/2024,Speaker Mini DQLab,Elektronik,14,389850,314850,94
DQ-M-BAD,6/9/2024,Buku Agenda DQLab,Merchandise,156,239850,149850,243
DQ-M-TLD,6/9/2024,Termos Logo DQLab,Merchandise,47,194850,149850,119
DQ-BC-NAD,6/9/2024,Notebook A5 DQLab,Buku Catatan,11,194850,149850,93
DQ-E-EKD,6/9/2024,Earphone Kantor DQLab,Elektronik,211,224850,104850,239
DQ-M-BMD,6/9/2024,Botol Minum DQLab,Merchandise,39,239850,179850,95
DQ-KC-KND,6/9/2024,Kartu Nama DQLab,Kertas & Cetak,56,104850,59850,79
DQ-AT-PMD,6/9/2024,Pulpen Metal DQLab,Alat Tulis,24,164850,149850,71
DQ-O-KSD,6/9/2024,Kotak Serbaguna DQLab,Organisasi,33,224850,164850,95
DQ-KC-LND,6/9/2024,Label Nama DQLab,Kertas & Cetak,93,164850,89850,163
DQ-M-MCD,6/9/2024,Mousepad Custom DQLab,Merchandise,31,89850,59850,76
DQ-M-MCD,6/9/2024,Mousepad Custom DQLab,Merchandise,31,89850,59850,76
DQ-AT-SPD,6/9/2024,Set Pulpen DQLab,Alat Tulis,81,149850,44850,130
DQ-M-STED,6/9/2024,Set Tulis Eksekutif DQLab,Merchandise,103,299850,209850,193
DQ-E-PMD,6/9/2024,Printer Mini DQLab,Elektronik,110,599850,524850,149
DQ-E-LMD,6/9/2024,Label Maker DQLab,Elektronik,19,299850,224850,37
DQ-AT-TRD,6/9/2024,Tipe-X Roller DQLab,Alat Tulis,247,44850,29850,320
DQ-E-STD,6/9/2024,Stempel + Tinta DQLab,Elektronik,23,374850,314850,65
DQ-PM-SBD,6/9/2024,Staples + Box DQLab,Perlengkapan Meja,183,74850,59850,244
DQ-E-PLD,6/9/2024,Powerbank Logo DQLab,Elektronik,23,299850,269850,121
DQ-P-LCD,6/9/2024,Lakban + Cutter DQLab,Pengemasan,203,134850,119850,226
DQ-E-TMD,6/9/2024,Timbangan Mini DQLab,Elektronik,30,224850,179850,114
DQ-M-TLD,6/9/2024,Tumbler Logo DQLab,Merchandise,12,194850,164850,74
DQ-E-SMD,6/9/2024,Speaker Mini DQLab,Elektronik,39,389850,314850,107
DQ-M-BAD,6/10/2024,Buku Agenda DQLab,Merchandise,210,239850,149850,297
DQ-M-TLD,6/10/2024,Termos Logo DQLab,Merchandise,97,194850,149850,147
DQ-BC-NAD,6/10/2024,Notebook A5 DQLab,Buku Catatan,12,194850,149850,89
DQ-M-DKD,6/10/2024,Dompet Kartu DQLab,Merchandise,8,149850,119850,85
DQ-E-EKD,6/10/2024,Earphone Kantor DQLab,Elektronik,131,224850,104850,148
DQ-M-BMD,6/10/2024,Botol Minum DQLab,Merchandise,62,239850,179850,73
DQ-KC-KND,6/10/2024,Kartu Nama DQLab,Kertas & Cetak,214,104850,59850,309
DQ-AT-PMD,6/10/2024,Pulpen Metal DQLab,Alat Tulis,9,164850,149850,59
DQ-O-KSD,6/10/2024,Kotak Serbaguna DQLab,Organisasi,137,224850,164850,201
DQ-KC-LND,6/10/2024,Label Nama DQLab,Kertas & Cetak,45,164850,89850,70
DQ-M-MCD,6/10/2024,Mousepad Custom DQLab,Merchandise,33,89850,59850,104
DQ-M-MCD,6/10/2024,Mousepad Custom DQLab,Merchandise,33,89850,59850,104
DQ-AT-SPD,6/10/2024,Set Pulpen DQLab,Alat Tulis,11,149850,44850,68
DQ-M-STED,6/10/2024,Set Tulis Eksekutif DQLab,Merchandise,55,299850,209850,94
DQ-E-PMD,6/10/2024,Printer Mini DQLab,Elektronik,91,599850,524850,112
DQ-PM-PKD,6/10/2024,Papan Klip DQLab,Perlengkapan Meja,16,374850,134850,60
DQ-E-KBD,6/10/2024,Kalkulator Besar DQLab,Elektronik,13,149850,104850,33
DQ-O-MED,6/10/2024,Map Eksklusif DQLab,Organisasi,16,299850,209850,89
DQ-E-LMD,6/10/2024,Label Maker DQLab,Elektronik,32,299850,224850,91
DQ-AT-TRD,6/10/2024,Tipe-X Roller DQLab,Alat Tulis,187,44850,29850,281
DQ-E-STD,6/10/2024,Stempel + Tinta DQLab,Elektronik,70,374850,314850,100
DQ-PM-SBD,6/10/2024,Staples + Box DQLab,Perlengkapan Meja,57,74850,59850,135
DQ-E-PLD,6/10/2024,Powerbank Logo DQLab,Elektronik,55,299850,269850,112
DQ-P-LCD,6/10/2024,Lakban + Cutter DQLab,Pengemasan,315,134850,119850,344
DQ-E-TMD,6/10/2024,Timbangan Mini DQLab,Elektronik,94,224850,179850,170
DQ-M-TLD,6/10/2024,Tumbler Logo DQLab,Merchandise,25,194850,164850,78
DQ-E-SMD,6/10/2024,Speaker Mini DQLab,Elektronik,37,389850,314850,79
DQ-M-BAD,6/11/2024,Buku Agenda DQLab,Merchandise,186,239850,149850,268
DQ-M-TLD,6/11/2024,Termos Logo DQLab,Merchandise,126,194850,149850,196
DQ-BC-NAD,6/11/2024,Notebook A5 DQLab,Buku Catatan,5,194850,149850,23
DQ-E-EKD,6/11/2024,Earphone Kantor DQLab,Elektronik,93,224850,104850,170
DQ-M-BMD,6/11/2024,Botol Minum DQLab,Merchandise,75,239850,179850,119
DQ-KC-KND,6/11/2024,Kartu Nama DQLab,Kertas & Cetak,264,104850,59850,354
DQ-AT-PMD,6/11/2024,Pulpen Metal DQLab,Alat Tulis,23,164850,149850,120
DQ-O-KSD,6/11/2024,Kotak Serbaguna DQLab,Organisasi,31,224850,164850,105
DQ-KC-LND,6/11/2024,Label Nama DQLab,Kertas & Cetak,58,164850,89850,75
DQ-M-MCD,6/11/2024,Mousepad Custom DQLab,Merchandise,35,89850,59850,89
DQ-M-MCD,6/11/2024,Mousepad Custom DQLab,Merchandise,35,89850,59850,89
DQ-AT-SPD,6/11/2024,Set Pulpen DQLab,Alat Tulis,26,149850,44850,122
DQ-M-STED,6/11/2024,Set Tulis Eksekutif DQLab,Merchandise,29,299850,209850,85
DQ-E-PMD,6/11/2024,Printer Mini DQLab,Elektronik,220,599850,524850,269
DQ-PM-PKD,6/11/2024,Papan Klip DQLab,Perlengkapan Meja,28,374850,134850,113
DQ-O-MED,6/11/2024,Map Eksklusif DQLab,Organisasi,12,299850,209850,75
DQ-E-LMD,6/11/2024,Label Maker DQLab,Elektronik,29,299850,224850,114
DQ-AT-TRD,6/11/2024,Tipe-X Roller DQLab,Alat Tulis,210,44850,29850,265
DQ-E-STD,6/11/2024,Stempel + Tinta DQLab,Elektronik,2,374850,314850,58
DQ-PM-SBD,6/11/2024,Staples + Box DQLab,Perlengkapan Meja,43,74850,59850,67
DQ-E-PLD,6/11/2024,Powerbank Logo DQLab,Elektronik,54,299850,269850,82
DQ-P-LCD,6/11/2024,Lakban + Cutter DQLab,Pengemasan,193,134850,119850,228
DQ-M-TLD,6/11/2024,Tumbler Logo DQLab,Merchandise,34,194850,164850,95
DQ-E-SMD,6/11/2024,Speaker Mini DQLab,Elektronik,2,389850,314850,33
DQ-KC-KUD,6/11/2024,Kartu Ucapan DQLab,Kertas & Cetak,6,119850,59850,36
DQ-KC-KUD,6/11/2024,Kartu Ucapan DQLab,Kertas & Cetak,6,119850,59850,36
